指标名称,中国:CPI:食品:环比,中国:CPI:非食品:环比,中国:CPI:不包括食品和能源(核心CPI):环比_x,中国:CPI:消费品:环比,中国:CPI:服务:环比,中国:CPI:食品烟酒:环比,中国:CPI:食品烟酒:粮食:环比,中国:CPI:食品烟酒:食用油:环比,中国:CPI:食品烟酒:鲜菜:环比,中国:CPI:食品烟酒:畜肉类:环比,中国:CPI:食品烟酒:畜肉类:猪肉:环比,中国:CPI:食品烟酒:畜肉类:牛肉:环比,中国:CPI:食品烟酒:畜肉类:羊肉:环比,中国:CPI:食品烟酒:水产品:环比,中国:CPI:食品烟酒:蛋类:环比,中国:CPI:食品烟酒:奶类:环比,中国:CPI:食品烟酒:鲜果:环比,中国:CPI:食品烟酒:卷烟:环比,中国:CPI:食品烟酒:酒类:环比,中国:CPI:衣着:环比,中国:CPI:衣着:服装:环比,中国:CPI:衣着:鞋类:环比,中国:CPI:居住:环比,中国:CPI:居住:租赁房房租:环比,中国:CPI:居住:水电燃料:环比,中国:CPI:生活用品及服务:环比,中国:CPI:生活用品及服务:家用器具:环比,中国:CPI:生活用品及服务:家庭服务:环比,中国:CPI:交通和通信:环比,中国:CPI:交通和通信:交通工具:环比,中国:CPI:交通和通信:交通工具用燃料:环比,中国:CPI:交通和通信:交通工具使用和维修:环比,中国:CPI:交通和通信:通信工具:环比,中国:CPI:交通和通信:通信服务:环比,中国:CPI:交通和通信:邮递服务:环比,中国:CPI:教育文化和娱乐:环比,中国:CPI:教育文化和娱乐:教育服务:环比,中国:CPI:教育文化和娱乐:旅游:环比,中国:CPI:医疗保健:环比,中国:CPI:医疗保健:中药:环比,中国:CPI:医疗保健:西药:环比,中国:CPI:医疗保健:医疗服务:环比,中国:CPI:其他用品和服务:环比,中国:CPI:交通和通信:交通工具使用和维修:环比.1,中国:CPI:食品:当月同比,中国:CPI:非食品:当月同比,中国:CPI:不包括食品和能源(核心CPI):当月同比_x,中国:CPI:消费品:当月同比,中国:CPI:服务:当月同比,中国:CPI:食品烟酒:当月同比,中国:CPI:食品烟酒:粮食:当月同比,中国:CPI:食品烟酒:食用油:当月同比,中国:CPI:食品烟酒:鲜菜:当月同比,中国:CPI:食品烟酒:畜肉类:当月同比,中国:CPI:食品烟酒:畜肉类:猪肉:当月同比,中国:CPI:食品烟酒:畜肉类:牛肉:当月同比,中国:CPI:食品烟酒:畜肉类:羊肉:当月同比,中国:CPI:食品烟酒:水产品:当月同比,中国:CPI:食品烟酒:蛋类:当月同比,中国:CPI:食品烟酒:奶类:当月同比,中国:CPI:食品烟酒:鲜果:当月同比,中国:CPI:食品烟酒:烟草:当月同比,中国:CPI:食品烟酒:酒类:当月同比,中国:CPI:衣着:当月同比,中国:CPI:衣着:服装:当月同比,中国:CPI:衣着:鞋类:当月同比,中国:CPI:居住:当月同比,中国:CPI:居住:租赁房房租:当月同比,中国:CPI:居住:水电燃料:当月同比,中国:CPI:生活用品及服务:当月同比,中国:CPI:生活用品及服务:家用器具:当月同比,中国:CPI:生活用品及服务:家庭服务:当月同比,中国:CPI:交通和通信:当月同比,中国:CPI:交通和通信:交通工具:当月同比,中国:CPI:交通和通信:交通工具用燃料:当月同比,中国:CPI:交通和通信:交通工具使用和维修:当月同比,中国:CPI:交通和通信:通信工具:当月同比,中国:CPI:交通和通信:通信服务:当月同比,中国:CPI:交通和通信:邮递服务:当月同比,中国:CPI:教育文化和娱乐:当月同比,中国:CPI:教育文化和娱乐:教育服务:当月同比,中国:CPI:教育文化和娱乐:旅游:当月同比,中国:CPI:医疗保健:当月同比,中国:CPI:医疗保健:中药:当月同比,中国:CPI:医疗保健:西药:当月同比,中国:CPI:医疗保健:医疗服务:当月同比,中国:CPI:其他用品和服务:当月同比,中国:PPI:煤炭开采和洗选业:当月同比,中国:PPI:石油和天然气开采业:当月同比,中国:PPI:黑色金属矿采选业:当月同比,中国:PPI:有色金属矿采选业:当月同比,中国:PPI:非金属矿采选业:当月同比,中国:PPI:农副食品加工业:当月同比,中国:PPI:食品制造业:当月同比,中国:PPI:酒、饮料和精制茶制造业:当月同比,中国:PPI:烟草制品业:当月同比,中国:PPI:纺织业:当月同比,中国:PPI:纺织服装、服饰业:当月同比,中国:PPI:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:PPI:家具制造业:当月同比,中国:PPI:造纸及纸制品业:当月同比,中国:PPI:印刷业和记录媒介的复制:当月同比,中国:PPI:文教、工美、体育和娱乐用品制造业:当月同比,中国:PPI:石油、煤炭及其他燃料加工业:当月同比,中国:PPI:化学原料及化学制品制造业:当月同比,中国:PPI:医药制造业:当月同比,中国:PPI:化学纤维制造业:当月同比,中国:PPI:橡胶和塑料制品业:当月同比,中国:PPI:非金属矿物制品业:当月同比,中国:PPI:黑色金属冶炼及压延加工业:当月同比,中国:PPI:有色金属冶炼及压延加工业:当月同比,中国:PPI:金属制品业:当月同比,中国:PPI:通用设备制造业:当月同比,中国:PPI:专用设备制造业:当月同比,中国:PPI:汽车制造业:当月同比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:PPI:电气机械及器材制造业:当月同比,中国:PPI:计算机、通信和其他电子设备制造业:当月同比,中国:PPI:仪器仪表制造业:当月同比,中国:PPI:其他制造业:当月同比,中国:PPI:废弃资源综合利用业:当月同比,中国:PPI:金属制品、机械和设备修理业:当月同比,中国:PPI:电力、热力的生产和供应业:当月同比,中国:PPI:燃气生产和供应业:当月同比,中国:PPI:水的生产和供应业:当月同比,中国:PPI:煤炭开采和洗选业:环比,中国:PPI:石油和天然气开采业:环比,中国:PPI:黑色金属矿采选业:环比,中国:PPI:有色金属矿采选业:环比,中国:PPI:非金属矿采选业:环比,中国:PPI:农副食品加工业:环比,中国:PPI:食品制造业:环比,中国:PPI:酒、饮料和精制茶制造业:环比,中国:PPI:烟草制品业:环比,中国:PPI:纺织业:环比,中国:PPI:纺织服装、服饰业:环比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:环比,中国:PPI:造纸及纸制品业:环比,中国:PPI:印刷业和记录媒介的复制:环比,中国:PPI:石油、煤炭及其他燃料加工业:环比,中国:PPI:化学原料及化学制品制造业:环比,中国:PPI:医药制造业:环比,中国:PPI:化学纤维制造业:环比,中国:PPI:橡胶和塑料制品业:环比,中国:PPI:非金属矿物制品业:环比,中国:PPI:黑色金属冶炼及压延加工业:环比,中国:PPI:有色金属冶炼及压延加工业:环比,中国:PPI:金属制品业:环比,中国:PPI:通用设备制造业:环比,中国:PPI:专用设备制造业:环比,中国:PPI:汽车制造业:环比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:环比,中国:PPI:电气机械及器材制造业:环比,中国:PPI:计算机、通信和其他电子设备制造业:环比,中国:PPI:电力、热力的生产和供应业:环比,中国:PPI:燃气生产和供应业:环比,中国:PPI:水的生产和供应业:环比,中国:CPI:当月同比,中国:CPI:环比,中国:CPI:不包括食品和能源(核心CPI):当月同比_y,中国:CPI:不包括食品和能源(核心CPI):环比_y,万得一致预测:中国:CPI:当月同比,万得一致预测:中国:核心CPI:当月同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:环比,万得一致预测:中国:PPI:当月同比,中国:制造业PMI:生产,中国:制造业PMI:新订单,中国:制造业PMI:出厂价格,中国:制造业PMI:大型企业,中国:制造业PMI:中型企业,中国:制造业PMI:小型企业,中国:制造业PMI,中国:非制造业PMI:建筑业,中国:非制造业PMI:服务业,中国:非制造业PMI:商务活动,中国:M1:同比,中国:M2:同比,中国:社会融资规模存量:同比,中国:社会融资规模:当月值,中国:出口金额:当月同比,中国:规模以上工业增加值:当月同比,中国:社会消费品零售总额:当月同比,中国:金融机构:新增人民币贷款:居民户:中长期:当月值,中国:金融机构:新增人民币贷款:企(事)业单位:中长期:当月值,中国:金融机构:新增人民币贷款:当月值,中国:社会融资规模:新增人民币贷款:当月值,中国:城镇调查失业率,中国:31个大城市:城镇调查失业率
2019-08-31,3.2,0.1,0.1,1.1,0.2,2.2,0.1,0.6,2.8,15.0,23.1,4.4,2.0,0.9,5.0,0.1,-10.1,0.1,0.4,-0.3,-0.3,-0.3,0.1,0.3,-0.1,0.0,-0.2,0.2,-0.2,0.0,-1.1,0.1,-0.7,-0.1,-0.1,0.0,0.0,0.2,0.2,0.3,0.3,0.2,1.4,0.1,10.0,1.1,1.5,3.6,1.6,7.3,0.7,1.0,-0.8,30.9,46.7,12.3,12.5,1.5,3.6,1.4,24.0,0.5,2.3,1.6,1.8,1.0,1.0,1.7,0.0,0.7,-0.9,4.2,-2.3,-1.1,-10.2,2.2,-2.2,-0.8,-0.5,2.1,3.1,1.5,2.3,4.3,4.0,1.7,4.7,0.9,-9.1,21.7,3.7,5.3,2.8,1.1,1.6,2.8,-1.6,0.4,1.0,0.6,0.6,-7.6,0.4,3.9,-5.9,-4.6,1.3,-8.9,-1.0,1.7,-3.1,0.2,0.6,0.8,0.5,-0.8,0.5,-2.2,-2.1,0.9,1.1,3.1,2.5,-1.1,1.3,2.0,-0.2,0.0,0.1,1.3,0.0,1.4,0.1,0.1,0.0,-0.6,0.0,-0.4,-0.9,0.0,0.9,-0.1,-0.1,-2.3,-0.1,-0.4,-0.7,0.3,0.0,0.1,,-0.2,0.1,,-0.6,-0.5,-0.6,0.0,2.8,0.7,1.5,0.1,2.62,,-0.8,-0.1,-0.88,51.9,49.7,46.7,50.4,48.2,48.6,49.5,61.2,52.5,53.8,3.4,8.2,10.676172,21955.765013,-0.96,4.4,7.5,4540.0,4285.0,12100.0,13045.181985,5.2,5.2
2019-09-30,3.5,0.2,0.2,1.5,-0.1,2.6,0.0,1.2,-2.4,15.0,19.7,6.8,4.2,-0.2,6.7,0.2,-7.6,0.1,0.0,0.8,0.9,0.7,0.1,0.0,0.2,0.0,-0.2,0.2,-0.4,-0.1,0.1,0.1,0.3,-0.1,0.0,0.1,1.8,-5.2,0.1,0.3,0.2,0.0,0.9,0.1,11.2,1.0,1.5,4.0,1.3,8.4,0.6,2.3,-11.8,46.9,69.3,18.8,15.9,2.9,8.2,1.1,7.7,0.6,2.5,1.6,1.8,1.0,0.7,1.4,-0.4,0.6,-0.9,4.1,-2.9,-1.1,-12.1,2.0,-3.0,-0.6,-0.5,1.7,3.0,-0.2,2.2,3.9,3.6,1.6,5.8,0.2,-13.4,15.7,5.7,5.0,4.0,1.1,1.5,2.9,-2.4,0.3,1.4,0.5,0.9,-7.7,0.0,5.1,-9.6,-5.5,1.1,-13.0,-1.1,1.3,-5.8,1.0,0.2,0.8,0.5,-0.8,0.4,-2.0,-1.7,1.0,1.2,2.0,2.2,-1.0,0.3,2.0,-0.2,-1.1,-2.4,1.5,0.2,1.8,0.1,0.0,0.1,-0.3,0.0,0.1,-0.3,0.0,-0.2,0.2,0.0,-0.8,0.1,0.2,-1.3,1.1,0.0,0.1,,0.0,0.0,,0.6,-0.3,-0.1,0.0,3.0,0.9,1.5,0.2,2.84,,-1.2,0.1,-1.31,52.3,50.5,49.9,50.8,48.6,48.8,49.8,57.6,53.0,53.7,3.4,8.4,10.666387,25142.210456,-3.19,5.8,7.8,4943.0,5637.0,16900.0,17612.440695,5.2,5.2
2019-10-31,3.6,0.2,0.1,1.4,0.0,2.7,0.1,1.2,-1.7,14.7,20.1,2.5,2.0,-1.1,-1.3,0.0,-5.7,0.0,0.6,0.3,0.4,0.0,0.0,-0.1,0.2,0.1,0.0,0.2,0.1,-0.3,0.6,0.1,0.5,0.0,0.0,0.1,0.1,0.5,0.1,0.2,0.2,0.0,0.1,0.1,15.5,0.9,1.5,5.2,1.4,11.4,0.5,3.3,-10.2,66.8,101.3,20.4,16.1,2.7,10.4,0.9,-0.3,0.7,2.7,1.2,1.4,0.4,0.5,1.2,-0.8,0.6,-1.0,4.2,-3.5,-1.4,-15.1,2.1,-3.0,-0.6,-0.6,1.9,2.9,1.2,2.1,3.6,3.3,1.6,5.5,-1.0,-17.9,12.5,4.8,3.7,5.9,1.2,1.4,2.9,-3.0,0.1,1.1,0.4,0.8,-6.6,-0.7,4.3,-12.0,-6.2,0.7,-13.6,-1.5,1.0,-6.1,0.2,0.1,0.6,0.3,-0.7,0.3,-2.2,-2.0,1.1,0.8,1.2,2.2,-0.6,-0.3,2.0,-0.1,0.8,-0.5,0.3,0.1,1.8,0.1,0.0,0.0,-0.4,-0.1,0.0,0.1,-0.1,0.4,0.1,-0.2,-1.1,-0.1,0.4,-0.3,-0.3,0.2,-0.1,,0.0,0.1,,-0.3,-0.1,0.3,0.0,3.8,0.9,1.5,0.1,3.35,,-1.6,0.1,-1.58,50.8,49.6,48.0,49.9,49.0,47.9,49.3,60.4,51.4,52.8,3.3,8.4,10.581898,8680.002122,-0.83,4.7,7.2,3587.0,2216.0,6613.000000000001,5469.638534,5.1,5.1
2019-11-30,1.8,0.0,-0.1,0.8,-0.4,1.5,0.2,1.8,1.4,4.8,3.8,2.8,1.3,-0.5,-0.5,0.3,-3.0,0.2,0.3,0.3,0.5,0.0,0.0,-0.3,0.3,-0.1,-0.5,0.2,-0.3,-0.2,0.3,0.2,-0.1,0.0,0.0,-0.7,0.0,-3.9,0.1,0.1,0.3,0.0,-0.8,0.2,19.1,1.0,1.4,6.5,1.2,13.9,0.7,5.0,3.9,74.5,110.2,22.2,14.3,2.4,10.1,0.7,-6.8,0.8,2.7,1.1,1.2,0.5,0.4,0.9,-0.5,0.4,-1.2,4.2,-2.8,-1.4,-10.6,1.9,-3.8,-0.7,-0.6,1.7,2.8,0.6,2.0,3.4,3.3,1.6,4.5,-2.8,-11.2,8.3,3.2,2.6,7.5,1.0,1.3,2.9,-3.0,-0.3,1.0,0.4,0.6,-5.4,-0.7,3.4,-9.9,-6.4,0.8,-12.6,-1.5,0.4,-5.3,0.5,0.1,0.3,0.0,-0.7,0.7,-2.5,-2.6,0.9,0.6,0.5,1.6,-0.8,0.4,2.1,-0.5,0.1,-1.6,-1.6,-0.3,1.8,0.0,-0.1,0.0,-0.2,0.0,0.0,0.1,-0.1,-1.0,-1.0,0.2,-1.9,-0.2,0.8,-0.3,-0.2,0.0,0.0,,0.0,0.3,,-0.2,0.2,1.1,0.1,4.5,0.4,1.4,-0.1,4.31,,-1.4,-0.1,-1.36,52.6,51.3,47.3,50.9,49.5,49.4,50.2,59.6,53.5,54.4,3.5,8.2,10.669227,19936.916232,-1.27,6.2,8.0,4689.0,4206.0,13900.000000000002,13633.173244,5.1,5.1
2019-12-31,-0.4,0.1,0.0,0.0,0.0,-0.2,0.0,0.1,10.6,-3.8,-5.6,0.1,0.2,0.1,-4.7,0.4,0.6,0.1,0.1,-0.1,-0.2,-0.1,0.1,-0.1,0.6,0.1,0.1,0.5,0.2,-0.3,1.4,0.3,-0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.1,0.3,-0.1,0.3,17.4,1.3,1.4,6.4,1.2,12.9,0.6,4.8,10.8,66.4,97.0,20.4,11.5,1.3,6.2,0.8,-8.0,0.8,2.7,0.8,0.9,0.2,0.5,0.8,0.1,0.4,-1.4,4.1,-0.7,-1.7,0.6,2.1,-4.5,-0.7,-0.6,1.8,2.8,1.2,2.1,3.1,3.2,1.8,4.4,-3.6,5.8,8.8,2.8,1.9,7.0,1.0,1.1,2.8,-2.9,-0.7,0.7,0.5,0.5,-4.4,-0.6,3.6,-1.8,-5.4,0.9,-11.0,-1.3,0.1,-0.7,1.1,0.2,0.4,0.2,-0.8,0.7,-2.4,-2.6,1.0,0.4,2.9,2.0,-0.7,-0.3,2.0,-0.8,3.8,-1.3,-0.9,0.1,-0.5,0.1,0.0,0.1,-0.7,-0.1,-0.1,0.5,0.0,0.7,-0.8,0.1,-1.0,-0.1,0.7,0.4,-0.1,-0.1,0.1,,-0.2,-0.1,,0.0,0.3,2.2,0.0,4.5,0.0,1.4,0.0,4.66,,-0.5,0.0,-0.31,53.2,51.2,49.2,50.6,51.4,47.2,50.2,56.7,53.0,53.5,4.4,8.7,10.692756,22013.0,8.05,6.9,8.0,4824.0,3978.0,11400.0,10769.815772,5.2,5.2
2020-01-31,4.4,0.6,0.5,1.6,1.0,3.1,-0.1,0.1,15.3,6.1,8.5,1.6,0.8,4.5,-3.2,-0.3,5.5,0.0,-0.5,-0.5,-0.7,-0.2,0.0,-0.2,0.3,0.2,-0.3,3.2,1.4,0.0,2.7,1.9,-0.4,0.0,1.0,1.4,0.1,8.6,0.6,0.2,-0.4,1.1,1.8,1.9,20.6,1.6,1.5,7.7,1.5,15.2,0.5,5.0,17.1,76.7,116.0,20.2,10.4,3.8,2.4,0.5,-5.0,0.8,2.6,0.6,0.7,0.1,0.5,0.7,0.3,0.2,-1.7,3.5,0.9,-1.8,7.2,3.0,-4.1,-0.7,0.1,2.2,2.7,4.2,2.3,2.9,2.5,2.4,4.8,-4.1,17.5,8.9,3.7,1.7,7.2,1.1,1.1,2.9,-3.0,-0.5,0.5,0.3,0.3,-3.5,-0.6,3.8,4.6,-4.3,0.8,-9.9,-1.2,0.2,0.7,2.4,0.5,0.4,0.3,-0.7,0.4,-2.4,-2.5,0.8,-0.1,4.3,3.9,-0.8,-0.6,1.2,-0.6,4.3,0.0,0.4,0.1,-0.2,0.1,0.0,0.1,0.0,0.1,-0.1,0.2,0.0,1.8,-0.4,-0.1,-0.1,-0.1,-0.1,-0.6,0.6,0.0,-0.1,0.1,0.2,-0.3,-0.4,-0.2,0.1,1.0,0.1,5.4,1.4,1.5,0.5,4.79,,0.1,0.0,0.17,51.3,51.4,49.0,50.4,50.1,48.6,50.0,59.7,53.1,54.1,0.0,8.4,10.7,50535.0,-2.94,-4.313519,,7491.0,16600.0,33400.0,34924.0,5.3,5.2
2020-02-29,4.3,-0.2,-0.1,1.4,-0.2,3.0,0.4,0.5,9.5,7.1,9.3,2.3,1.3,3.0,-5.8,0.2,4.8,0.0,0.5,-0.3,-0.3,-0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-1.5,-1.5,0.0,-5.6,-1.1,-0.2,0.0,-0.9,0.0,0.0,0.0,0.1,0.2,0.1,0.1,-0.2,-1.1,21.9,0.9,1.0,7.9,0.6,16.0,0.7,5.7,10.9,87.6,135.2,21.1,11.2,2.8,1.0,0.9,-5.6,0.7,3.2,0.5,0.6,-0.1,0.3,0.3,0.2,0.1,-1.6,1.2,-1.6,-1.8,-2.3,-0.2,-4.0,-0.6,-1.8,1.0,2.6,-2.1,2.2,2.9,2.3,2.3,4.4,-4.0,-0.4,7.0,4.1,2.1,7.4,0.8,1.3,2.9,-3.0,-0.5,0.5,0.0,0.4,-2.9,-0.6,4.0,-0.8,-4.3,0.9,-10.7,-1.0,0.5,-0.9,0.8,0.3,0.3,0.2,-0.5,0.9,-2.3,-2.0,0.7,-0.2,3.5,4.0,-1.1,-1.3,0.9,0.0,-11.0,0.0,0.4,0.4,0.2,-0.3,0.1,0.0,-0.1,-0.1,-0.1,0.0,-0.2,-4.4,-0.5,0.3,-0.6,-0.2,-0.3,-1.4,-1.5,-0.2,0.0,-0.1,0.0,0.3,-0.3,-0.3,-0.2,-1.1,-0.1,5.2,0.8,1.0,-0.1,4.9,,-0.4,-0.5,-0.28,27.8,29.3,44.3,36.3,35.5,34.1,35.7,26.6,30.1,29.6,4.8,8.8,10.7,8737.0,-40.61,-25.867052,-20.5,371.0,4157.0,9057.0,7202.0,6.2,5.7
2020-03-31,-3.8,-0.4,-0.2,-1.7,-0.3,-2.7,0.0,-0.1,-12.2,-5.2,-6.9,-1.2,-0.9,-3.5,-4.3,-0.4,-0.2,0.0,0.3,-0.1,-0.2,-0.1,-0.3,-0.2,-0.8,-0.1,-0.1,-0.8,-2.5,-0.1,-9.5,-0.5,-0.3,0.0,-0.1,-0.1,-0.1,0.0,0.2,0.3,0.0,0.1,0.4,-0.5,18.3,0.7,1.2,6.2,1.1,13.6,0.7,5.7,-0.1,78.0,116.4,21.7,12.1,2.8,1.9,0.6,-6.1,0.7,2.7,-0.3,-0.2,-0.8,-0.1,-0.2,-0.4,0.3,-1.6,3.1,-3.8,-1.8,-14.6,1.4,-3.3,-0.6,-0.8,2.5,2.3,8.3,2.2,2.8,2.0,2.4,5.3,-3.6,-21.7,6.6,2.1,2.0,6.7,1.0,0.9,3.3,-3.2,-0.9,0.4,-0.1,0.3,-1.7,-0.4,3.1,-10.6,-5.3,1.0,-12.4,-1.4,0.0,-3.9,-3.5,0.0,0.2,0.5,-0.5,0.8,-2.7,-1.5,0.4,0.3,-1.2,4.1,-1.6,-3.6,0.2,0.3,-17.0,0.4,-1.3,-0.1,-0.5,0.1,-0.2,0.4,-0.3,-0.5,-0.1,0.9,0.1,-7.8,-1.4,0.0,-1.9,-0.5,-0.9,-1.9,-3.5,-0.3,-0.1,0.2,-0.1,-0.1,-0.5,0.3,-0.4,-2.6,-0.4,4.3,-1.2,1.2,-0.2,4.79,,-1.5,-1.0,-1.12,54.1,52.0,43.8,52.6,51.5,50.9,52.0,55.1,51.8,52.3,5.0,10.1,11.5,51838.0,-6.89,-1.1,-15.8,4738.0,9643.0,28500.000000000004,30390.0,5.9,5.7
2020-04-30,-3.0,-0.2,0.0,-1.3,0.0,-2.1,0.4,-0.1,-8.0,-5.5,-7.6,-1.4,-1.0,-0.1,-1.9,0.0,-2.2,0.0,0.0,-0.1,0.0,-0.2,-0.2,0.0,-0.7,-0.1,-0.3,0.3,-1.2,-0.4,-7.3,-0.1,0.4,0.0,-0.1,-0.2,0.0,-1.1,0.2,0.3,-0.1,0.2,-0.1,-0.1,14.8,0.4,1.1,4.7,0.9,11.3,1.2,5.6,-3.7,66.7,96.9,20.5,11.5,2.3,-2.7,0.9,-10.5,0.8,2.8,-0.4,-0.3,-1.1,-0.3,-0.3,-1.0,0.1,-2.0,3.2,-4.9,-2.0,-20.5,1.4,-2.3,-0.6,-0.4,2.0,2.2,5.6,2.2,2.9,1.6,2.6,4.8,-5.4,-51.4,4.3,2.1,1.6,6.2,0.6,0.6,1.0,-4.5,-1.0,0.1,-0.7,0.5,-3.5,-0.7,3.3,-19.8,-8.3,0.9,-17.7,-2.1,-1.5,-7.3,-6.0,-0.4,-0.1,0.4,-0.6,0.9,-3.8,-1.0,0.3,0.4,-4.4,4.6,-2.3,-5.9,-0.1,-2.3,-35.7,-0.8,-0.2,-0.1,-0.2,-0.1,0.0,0.0,-1.3,-0.3,-0.4,-2.3,-0.2,-9.0,-3.0,0.3,-5.2,-0.6,-1.4,-1.6,-2.2,-0.1,-0.1,-0.1,-0.1,0.1,-1.1,0.3,-0.4,-3.8,-0.1,3.3,-0.9,1.1,0.0,3.72,,-3.1,-1.3,-2.59,53.7,50.2,42.2,51.1,50.2,51.0,50.8,59.7,52.1,53.2,5.5,11.1,12.0,31027.0,3.04,3.9,-7.5,4389.0,5547.0,17000.0,16239.0,6.0,5.8
2020-05-31,-3.5,0.0,0.0,-1.2,0.0,-2.4,0.3,-0.3,-12.5,-5.7,-8.1,-0.8,-0.7,1.3,-4.1,-0.1,-0.8,0.0,-0.1,0.2,0.2,0.0,-0.2,-0.1,-0.4,0.0,-0.1,0.0,-0.2,-0.4,0.0,0.5,-0.5,0.0,-0.2,0.0,0.1,0.0,0.0,0.3,-0.5,0.1,0.5,0.5,10.6,0.4,1.1,3.3,1.0,8.5,1.5,5.3,-8.5,57.4,81.7,19.4,10.8,3.7,-12.3,1.0,-19.3,0.8,2.6,-0.4,-0.2,-1.0,-0.5,-0.3,-1.3,0.1,-2.0,3.1,-5.1,-1.9,-22.0,1.7,-2.2,-0.4,-0.6,2.2,2.3,6.9,2.1,3.0,0.6,2.8,5.3,-8.8,-57.6,2.2,2.6,1.8,5.1,0.4,0.6,0.7,-5.4,-1.0,0.0,-0.7,0.1,-5.3,-0.7,4.0,-24.4,-9.2,0.6,-17.5,-2.3,-2.0,-8.0,-4.4,-0.5,-0.1,0.1,-0.6,0.9,-3.6,-0.9,0.3,0.1,-5.5,4.1,-2.7,-5.8,-0.1,-2.9,-9.1,0.1,1.6,0.6,-0.8,0.1,0.1,0.0,-0.9,0.0,0.0,-2.0,-0.2,-4.0,-1.2,0.0,-1.1,-0.3,-0.3,0.0,1.6,-0.1,-0.1,-0.2,-0.1,0.1,-0.3,-0.1,-0.4,-1.0,0.0,2.4,-0.8,1.1,0.0,2.71,,-3.7,-0.4,-3.26,53.2,50.9,48.7,51.6,48.8,50.8,50.6,60.8,52.3,53.6,6.8,11.1,12.5,31866.0,-3.5,4.4,-2.8,4662.0,5305.0,14800.0,15502.0,5.9,5.9
2020-06-30,0.2,-0.1,-0.1,0.0,-0.1,0.1222,0.0766,0.4,2.8126,2.1858,3.6,-0.5,0.4,0.0928,-3.65169,0.3,-7.56884,0.1,0.0,-0.22478,-0.2,-0.3,-0.16734,-0.1,-0.3,-0.1231,-0.3,0.0,-0.25308,-0.5,0.2,0.0,-0.5,0.0,-0.1,-0.27324,0.1,-1.8,0.0096,0.1,-0.1,0.0,0.3862,0.0,11.1,0.3,0.9,3.5,0.7,8.7675,1.5699,5.7,4.1956,57.4017,81.6,18.5,10.9,4.7509,-13.55564,1.1,-29.03232,0.8,2.2,-0.43236,-0.3,-1.1,-0.58934,-0.7,-1.1,0.0354,-2.0,2.9,-4.64542,-2.3,-19.1,1.8,-2.1,-0.4,-0.7,1.9027,2.3,4.5,1.8535,2.8,0.2,2.5,5.1065,-9.3,-39.1,1.3,3.2,1.7,5.4,0.5,0.4,0.7,-5.6,-0.9,-0.4,-1.3,0.0,-5.0,-1.4,4.0,-21.6,-7.9,0.6,-14.5,-2.1,-2.0,-5.1,-2.2,-0.2,-0.3,0.0,-0.4,0.6,-3.3,-1.0,0.4,0.2,-4.0,3.8,-2.6,-6.5,-0.2,-0.7,38.2,2.9,1.2,0.1,0.4,0.1,0.2,0.0,-0.8,-0.2,-0.3,-0.6,-0.6,1.7,0.4,0.0,0.3,0.1,-0.3,1.9,1.9,0.2,-0.1,0.1,-0.1,0.0,0.2,0.1,-0.3,-1.4,0.0,2.5,-0.1,0.9,-0.1,2.55,,-3.0,0.4,-3.09,53.9,51.4,52.4,52.1,50.2,48.9,50.9,59.8,53.4,54.4,6.5,11.1,12.8,34681.0,0.18,4.8,-1.8,6349.0,7348.0,18100.0,19029.0,5.7,5.8
